chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
"1,2,5,6,9,10-HEXABROMOCYCLODODECANE",DEIGXXQKDWULML-UHFFFAOYSA-N,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,tox21_mmp,toxic
"2,4-DIAMINOTOLUENE",VOZKAJLKRJDJLL-UHFFFAOYSA-N,Cc1ccc(N)cc1N,tox21_mmp,toxic
DELTAMETHRIN,OWZREIFADZCYQD-NSHGMRRFSA-N,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,tox21_mmp,toxic
EXIFONE,XEDWWPGWIXPVRQ-UHFFFAOYSA-N,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,tox21_mmp,toxic
"2,4-DINITROPHENOL",UFBJCMHMOXMLKC-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,tox21_mmp,toxic
PROCHLORAZ,TVLSRXXIMLFWEO-UHFFFAOYSA-N,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,tox21_mmp,toxic
BISPHENOL AF,ZFVMWEVVKGLCIJ-UHFFFAOYSA-N,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,tox21_mmp,toxic
TRIPHENYL PHOSPHATE,XZZNDPSIHUTMOC-UHFFFAOYSA-N,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,tox21_mmp,toxic
2-AMINOANTHRAQUINONE,XOGPDSATLSAZEK-UHFFFAOYSA-N,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,tox21_mmp,toxic
XYLENOL BLUE,MGUKYHHAGPFJMC-UHFFFAOYSA-N,Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,tox21_mmp,toxic
ANTIOXIDANT 2246,KGRVJHAUYBGFFP-UHFFFAOYSA-N,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic
2-AMINOANTHRACENE,YCSBALJAGZKWFF-UHFFFAOYSA-N,Nc1ccc2cc3ccccc3cc2c1,tox21_mmp,toxic
ISOXABEN,PMHURSZHKKJGBM-UHFFFAOYSA-N,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,tox21_mmp,toxic
M-TERPHENYL,YJTKZCDBKVTVBY-UHFFFAOYSA-N,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,tox21_mmp,toxic
"1,2-DINITROBENZENE",IZUKQUVSCNEFMJ-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1[N+](=O)[O-],tox21_mmp,toxic
PHENOXYBENZAMINE HYDROCHLORIDE,VBCPVIWPDJVHAN-UHFFFAOYSA-N,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,tox21_mmp,toxic
"2,4-DICHLOROPHENOL",HFZWRUODUSTPEG-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cl,tox21_mmp,toxic
CHLORDECONE,LHHGDZSESBACKH-UHFFFAOYSA-N,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,tox21_mmp,toxic
TRIBUTYLTIN CHLORIDE,GCTFWCDSFPMHHS-UHFFFAOYSA-M,CCCC[Sn](Cl)(CCCC)CCCC,tox21_mmp,toxic
FENARIMOL,NHOWDZOIZKMVAI-UHFFFAOYSA-N,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,tox21_mmp,toxic
126-86-3,LXOFYPKXCSULTL-UHFFFAOYSA-N,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,tox21_mmp,toxic
"2,3-DICHLORO-1,4-NAPHTHOQUINONE",SVPKNMBRVBMTLB-UHFFFAOYSA-N,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,tox21_mmp,toxic
"2,6-DIAMINOPYRIDINE",VHNQIURBCCNWDN-UHFFFAOYSA-N,Nc1cccc(N)n1,tox21_mmp,toxic
CHLORANIL,UGNWTBMOAKPKBL-UHFFFAOYSA-N,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,tox21_mmp,toxic
DIBUTYLTIN DICHLORIDE,RJGHQTVXGKYATR-UHFFFAOYSA-L,CCCC[Sn](Cl)(Cl)CCCC,tox21_mmp,toxic
1-AMINO-2-METHYLANTHRAQUINONE,ZLCUIOWQYBYEBG-UHFFFAOYSA-N,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,tox21_mmp,toxic
5-NITROBENZIMIDAZOLE,XPAZGLFMMUODDK-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2nc[nH]c2c1,tox21_mmp,toxic
4-CHLOROPHENOL,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,Oc1ccc(Cl)cc1,tox21_mmp,toxic
CAPTAFOL,JHRWWRDRBPCWTF-UHFFFAOYSA-N,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,tox21_mmp,toxic
135-57-9,ZHMIOPLMFZVSHY-UHFFFAOYSA-N,O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1,tox21_mmp,toxic
PENTAMIDINE ISETHIONATE,YBVNFKZSMZGRAD-UHFFFAOYSA-N,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,tox21_mmp,toxic
HYDROXYCHLOR,IUGDILGOLSSKNE-UHFFFAOYSA-N,Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,tox21_mmp,toxic
4-NITROSOPHENOL,JSTCPNFNKICNNO-UHFFFAOYSA-N,O=Nc1ccc(O)cc1,tox21_mmp,toxic
55-80-1,LVTFSVIRYMXRSR-UHFFFAOYSA-N,Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,tox21_mmp,toxic
"2,3,6-TRICHLOROPHENOL",XGCHAIDDPMFRLJ-UHFFFAOYSA-N,Oc1c(Cl)ccc(Cl)c1Cl,tox21_mmp,toxic
2-NITROFLUORENE,XFOHWECQTFIEIX-UHFFFAOYSA-N,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,tox21_mmp,toxic
"TRIS(2,3-DIBROMOPROPYL) PHOSPHATE",PQYJRMFWJJONBO-UHFFFAOYSA-N,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,tox21_mmp,toxic
CYCLODODECANOL,SFVWPXMPRCIVOK-UHFFFAOYSA-N,OC1CCCCCCCCCCC1,tox21_mmp,toxic
"1,3-DICYCLOHEXYLTHIOUREA",KAJICSGLHKRDLN-UHFFFAOYSA-N,S=C(NC1CCCCC1)NC1CCCCC1,tox21_mmp,toxic
FLUORANTHENE,GVEPBJHOBDJJJI-UHFFFAOYSA-N,c1ccc2c(c1)-c1cccc3cccc-2c13,tox21_mmp,toxic
FENVALERATE,NYPJDWWKZLNGGM-UHFFFAOYSA-N,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,tox21_mmp,toxic
LITHOCHOLIC ACID,SMEROWZSTRWXGI-HVATVPOCSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,tox21_mmp,toxic
OXADIAZON,CHNUNORXWHYHNE-UHFFFAOYSA-N,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,tox21_mmp,toxic
2-NAPHTHOL,JWAZRIHNYRIHIV-UHFFFAOYSA-N,Oc1ccc2ccccc2c1,tox21_mmp,toxic
"2,5-DICHLOROPHENOL",RANCECPPZPIPNO-UHFFFAOYSA-N,Oc1cc(Cl)ccc1Cl,tox21_mmp,toxic
"2,4-DECADIENAL",JZQKTMZYLHNFPL-BLHCBFLLSA-N,CCCCC/C=C/C=C/C=O,tox21_mmp,toxic
PENDIMETHALIN,CHIFOSRWCNZCFN-UHFFFAOYSA-N,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],tox21_mmp,toxic
"2,3,4,6-TETRACHLOROPHENOL",VGVRPFIJEJYOFN-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,tox21_mmp,toxic
"2,3,4-TRIHYDROXYBENZOPHENONE",HTQNYBBTZSBWKL-UHFFFAOYSA-N,O=C(c1ccccc1)c1ccc(O)c(O)c1O,tox21_mmp,toxic
"2,4'-DIHYDROXYDIPHENYLMETHANE",LVLNPXCISNPHLE-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2O)cc1,tox21_mmp,toxic
FOLPET,HKIOYBQGHSTUDB-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,tox21_mmp,toxic
PARATHION,LCCNCVORNKJIRZ-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,tox21_mmp,toxic
QUIZALOFOP-ETHYL,OSUHJPCHFDQAIT-UHFFFAOYSA-N,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,tox21_mmp,toxic
81741-28-8,AKUNSPZHHSNFFX-UHFFFAOYSA-M,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],tox21_mmp,toxic
4-CHLORO-2-METHYLPHENOL,RHPUJHQBPORFGV-UHFFFAOYSA-N,Cc1cc(Cl)ccc1O,tox21_mmp,toxic
"2,2',5,5'-TETRACHLOROBENZIDINE",UXOXUHMFQZEAFR-UHFFFAOYSA-N,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,tox21_mmp,toxic
2050-47-7,YAWIAFUBXXPJMQ-UHFFFAOYSA-N,Brc1ccc(Oc2ccc(Br)cc2)cc1,tox21_mmp,toxic
"2,4,6-TRICHLOROPHENOL",LINPIYWFGCPVIE-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)cc1Cl,tox21_mmp,toxic
PROPARGITE,ZYHMJXZULPZUED-UHFFFAOYSA-N,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,tox21_mmp,toxic
BENZ[A]ANTHRACENE,DXBHBZVCASKNBY-UHFFFAOYSA-N,c1ccc2cc3c(ccc4ccccc43)cc2c1,tox21_mmp,toxic
CHEMBL3182707,QBYJBZPUGVGKQQ-SUFXPJIHSA-N,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C=CC(C4)[C@@H]3C1(Cl)C2(Cl)Cl,tox21_mmp,toxic
M-PHENYLENEDIAMINE,WZCQRUWWHSTZEM-UHFFFAOYSA-N,Nc1cccc(N)c1,tox21_mmp,toxic
1-NAPHTHOL,KJCVRFUGPWSIIH-UHFFFAOYSA-N,Oc1cccc2ccccc12,tox21_mmp,toxic
"4,4'-(1,3-DIMETHYLBUTYLIDENE)DIPHENOL",VHLLJTHDWPAQEM-UHFFFAOYSA-N,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,tox21_mmp,toxic
PENTACHLOROPHENOL,IZUPBVBPLAPZRR-UHFFFAOYSA-N,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,tox21_mmp,toxic
20325-40-0,UXTIAFYTYOEQHV-UHFFFAOYSA-N,COc1cc(-c2ccc(N)c(OC)c2)ccc1N.Cl.Cl,tox21_mmp,toxic
BISPHENOL B,HTVITOHKHWFJKO-UHFFFAOYSA-N,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,tox21_mmp,toxic
ANTHRACENE,MWPLVEDNUUSJAV-UHFFFAOYSA-N,c1ccc2cc3ccccc3cc2c1,tox21_mmp,toxic
ISOPROPALIN,NEKOXWSIMFDGMA-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],tox21_mmp,toxic
87-02-5,KYARBIJYVGJZLB-UHFFFAOYSA-N,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,tox21_mmp,toxic
"O,P'-DDT",CVUGPAFCQJIYDT-UHFFFAOYSA-N,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,tox21_mmp,toxic
"2,2'-DICHLOROBIPHENYL",JAYCNKDKIKZTAF-UHFFFAOYSA-N,Clc1ccccc1-c1ccccc1Cl,tox21_mmp,toxic
DIAZOAMINOBENZENE,ALIFPGGMJDWMJH-UHFFFAOYSA-N,c1ccc(N=NNc2ccccc2)cc1,tox21_mmp,toxic
HEXYLRESORCINOL,WFJIVOKAWHGMBH-UHFFFAOYSA-N,CCCCCCc1ccc(O)cc1O,tox21_mmp,toxic
HEXYL 4-HYDROXYBENZOATE,ULULAZKOCFNOIM-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccc(O)cc1,tox21_mmp,toxic
"2,2',4,4'-TETRAHYDROXYBENZOPHENONE",WXNRYSGJLQFHBR-UHFFFAOYSA-N,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,tox21_mmp,toxic
QUERCETIN,REFJWTPEDVJJIY-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,tox21_mmp,toxic
4-NITRO-O-PHENYLENEDIAMINE,RAUWPNXIALNKQM-UHFFFAOYSA-N,Nc1ccc([N+](=O)[O-])cc1N,tox21_mmp,toxic
"2,4-DI-TERT-BUTYLPHENOL",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,tox21_mmp,toxic
"PHENOL, 2-(1,1,3,3-TETRAMETHYLBUTYL)-",XSXWOBXNYNULJG-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)c1ccccc1O,tox21_mmp,toxic
TRETINOIN,SHGAZHPCJJPHSC-YCNIQYBTSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,tox21_mmp,toxic
AURAMINE O,KSCQDDRPFHTIRL-UHFFFAOYSA-N,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1.Cl,tox21_mmp,toxic
"2,6-DICHLORO-4-NITROANILINE",BIXZHMJUSMUDOQ-UHFFFAOYSA-N,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,tox21_mmp,toxic
CHLOROTRIANISENE,BFPSDSIWYFKGBC-UHFFFAOYSA-N,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,tox21_mmp,toxic
ENDOSULFAN,RDYMFSUJUZBWLH-UHFFFAOYSA-N,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,tox21_mmp,toxic
PYROGALLOL,WQGWDDDVZFFDIG-UHFFFAOYSA-N,Oc1cccc(O)c1O,tox21_mmp,toxic
"2,4,6-TRI-TERT-BUTYLPHENOL",PFEFOYRSMXVNEL-UHFFFAOYSA-N,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tox21_mmp,toxic
"2,3',4,4'-TETRAHYDROXYBENZOPHENONE",UQQYIAVMUUJWGX-UHFFFAOYSA-N,O=C(c1ccc(O)c(O)c1)c1ccc(O)cc1O,tox21_mmp,toxic
CHLORPYRIFOS,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
DICUMYL PEROXIDE,XMNIXWIUMCBBBL-UHFFFAOYSA-N,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,tox21_mmp,toxic
TETRASUL,QUWSDLYBOVGOCW-UHFFFAOYSA-N,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,tox21_mmp,toxic
RESERPINE,QEVHRUUCFGRFIF-MDEJGZGSSA-N,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,tox21_mmp,toxic
TETRADIFON,MLGCXEBRWGEOQX-UHFFFAOYSA-N,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,tox21_mmp,toxic
DIETHYLSTILBESTROL,RGLYKWWBQGJZGM-ISLYRVAYSA-N,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,tox21_mmp,toxic
MICHLER'S KETONE,VVBLNCFGVYUYGU-UHFFFAOYSA-N,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,tox21_mmp,toxic
NITROFEN,XITQUSLLOSKDTB-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,tox21_mmp,toxic
RETINOL,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,tox21_mmp,toxic
"2,4-BIS(ALPHA,ALPHA-DIMETHYLBENZYL)PHENOL",FMUYQRFTLHAARI-UHFFFAOYSA-N,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,tox21_mmp,toxic
"2,2,4-TRIMETHYL-1,2-DIHYDROQUINOLINE",ZNRLMGFXSPUZNR-UHFFFAOYSA-N,CC1=CC(C)(C)Nc2ccccc21,tox21_mmp,toxic
2-METHYL-1-NITROANTHRAQUINONE,FYXKXZFTZBYYNP-UHFFFAOYSA-N,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,tox21_mmp,toxic
ACETALDEHYDE,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,tox21_mmp,toxic
DOXORUBICIN HYDROCHLORIDE,MWWSFMDVAYGXBV-RUELKSSGSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,tox21_mmp,toxic
CHRYSOIDINE,MCTQNEBFZMBRSQ-UHFFFAOYSA-N,Cl.Nc1ccc(N=Nc2ccccc2)c(N)c1,tox21_mmp,toxic
BENZETHONIUM CHLORIDE,UREZNYTWGJKWBI-UHFFFAOYSA-M,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],tox21_mmp,toxic
CHRYSOPHANOL,LQGUBLBATBMXHT-UHFFFAOYSA-N,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,tox21_mmp,toxic
8003-22-3,IZMJMCDDWKSTTK-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,tox21_mmp,toxic
992-59-6,SUXCALIDMIIJCK-UHFFFAOYSA-L,Cc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)[O-])c4ccccc4c3N)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)[O-])c2ccccc2c1N.[Na+].[Na+],tox21_mmp,toxic
ETHIDIUM BROMIDE,ZMMJGEGLRURXTF-UHFFFAOYSA-N,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],tox21_mmp,toxic
TAURINE,XOAAWQZATWQOTB-UHFFFAOYSA-N,NCCS(=O)(=O)O,tox21_mmp,toxic
METHYLENE BLUE TRIHYDRATE,XQAXGZLFSSPBMK-UHFFFAOYSA-M,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.O.O.O.[Cl-],tox21_mmp,toxic
DICHLORODIPHENYLSILANE,OSXYHAQZDCICNX-UHFFFAOYSA-N,Cl[Si](Cl)(c1ccccc1)c1ccccc1,tox21_mmp,toxic
112-02-7,WOWHHFRSBJGXCM-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],tox21_mmp,toxic
139-08-2,OCBHHZMJRVXXQK-UHFFFAOYSA-M,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],tox21_mmp,toxic
"1-AMINO-2,4-DIBROMOANTHRAQUINONE",ZINRVIQBCHAZMM-UHFFFAOYSA-N,Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O,tox21_mmp,toxic
"4,4'-AZODIANILINE",KQIKKETXZQDHGE-UHFFFAOYSA-N,Nc1ccc(N=Nc2ccc(N)cc2)cc1,tox21_mmp,toxic
3-METHYLCHOLANTHRENE,PPQNQXQZIWHJRB-UHFFFAOYSA-N,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,tox21_mmp,toxic
7411-49-6,KJDSORYAHBAGPP-UHFFFAOYSA-N,Cl.Cl.Cl.Cl.Nc1ccc(-c2ccc(N)c(N)c2)cc1N,tox21_mmp,toxic
FENTIN ACETATE,WDQNIWFZKXZFAY-UHFFFAOYSA-M,CC(=O)[O-].c1ccc([Sn+](c2ccccc2)c2ccccc2)cc1,tox21_mmp,toxic
ZINC DIBUTYLDITHIOCARBAMATE,BOXSVZNGTQTENJ-UHFFFAOYSA-L,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],tox21_mmp,toxic
RALOXIFENE,GZUITABIAKMVPG-UHFFFAOYSA-N,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,tox21_mmp,toxic
TRIHEXYLTETRADECYLPHOSPHONIUM DICYANAMIDE,DOMOOBQQQGXLGU-UHFFFAOYSA-N,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#CN=C=[N-],tox21_mmp,toxic
"PHOSPHONIUM, TRIHEXYLTETRADECYL-, SALT WITH 1,1,1-TRIFLUORO-N-((TRIFLUOROMETHYL)SULFONYL)METHANESULFONAMIDE (1:1)",HYNYWFRJHNNLJA-UHFFFAOYSA-N,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tox21_mmp,toxic
1-DECYL-3-METHYLIMIDAZOLIUM BROMIDE,HOISBTKPPVRFDS-UHFFFAOYSA-M,CCCCCCCCCCn1cc[n+](C)c1.[Br-],tox21_mmp,toxic
1-DECYL-3-METHYLIMIDAZOLIUM CHLORIDE,HTZVLLVRJHAJJF-UHFFFAOYSA-M,CCCCCCCCCCn1cc[n+](C)c1.[Cl-],tox21_mmp,toxic
1-DECYL-3-METHYLIMIDAZOLIUM HEXAFLUOROPHOSPHATE,OXZSRXCEZNETER-UHFFFAOYSA-N,CCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,tox21_mmp,toxic
"1,3-DIDECYL-2-METHYLIMIDAZOLIUM CHLORIDE",GJYWPRKIEORZLX-UHFFFAOYSA-M,CCCCCCCCCCn1cc[n+](CCCCCCCCCC)c1C.[Cl-],tox21_mmp,toxic
1-DODECYL-3-METHYLIMIDAZOLIUM TETRAFLUOROBORATE,DXBLSHGDRZIBJZ-UHFFFAOYSA-N,CCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,tox21_mmp,toxic
404001-52-1,RSNWMNCQEJIOHL-UHFFFAOYSA-M,CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,tox21_mmp,toxic
1-DODECYL-3-METHYL-1H-IMIDAZOL-3-IUM IODIDE,RQVJLVQTNZVVRZ-UHFFFAOYSA-M,CCCCCCCCCCCCn1cc[n+](C)c1.[I-],tox21_mmp,toxic
1-HEXADECYL-3-METHYLIMIDAZOLIUM TETRAFLUOROBORATE,WXCIBNGOVJQXTI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,tox21_mmp,toxic
219947-96-3,DLCJUSZZKVAPPJ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,tox21_mmp,toxic
1-TETRADECYL-3-METHYLIMIDAZOLIUM CHLORIDE,SDXDXENAFAXVMX-UHFFFAOYSA-M,CCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],tox21_mmp,toxic
1-BUTYL-4-METHYLPYRIDINIUM BROMIDE,UWVZAZVPOZTKNM-UHFFFAOYSA-M,CCCC[n+]1ccc(C)cc1.[Br-],tox21_mmp,toxic
1-BUTYL-4-METHYLPYRIDINIUM CHLORIDE,YTSDTJNDMGOTFN-UHFFFAOYSA-M,CCCC[n+]1ccc(C)cc1.[Cl-],tox21_mmp,toxic
TRIBUTYLTETRADECYLPHOSPHONIUM DODECYLBENZENESULFONATE,UIWFKZBONQGUDI-UHFFFAOYSA-M,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],tox21_mmp,toxic
2-BENZYLIDENEHEPTANOL,LIPHCKNQPJXUQF-KAMYIIQDSA-N,CCCCC/C(=C/c1ccccc1)CO,tox21_mmp,toxic
DODECYL GALLATE,RPWFJAMTCNSJKK-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,tox21_mmp,toxic
BITHIONOLATE SODIUM,FNYZFZRGBBCWBI-UHFFFAOYSA-L,[Na+].[Na+].[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],tox21_mmp,toxic
"3,3-DIPHENYLACRYLALDEHYDE",MWAFWBDWAWZJGK-UHFFFAOYSA-N,O=CC=C(c1ccccc1)c1ccccc1,tox21_mmp,toxic
326-06-7,VVXLFFIFNVKFBD-UHFFFAOYSA-N,O=C(CC(=O)C(F)(F)F)c1ccccc1,tox21_mmp,toxic
12-BROMO-1-DODECANOL,ASIDMJNTHJYVQJ-UHFFFAOYSA-N,OCCCCCCCCCCCCBr,tox21_mmp,toxic
5392-28-9,MQEFDQWUCTUJCP-UHFFFAOYSA-N,Nc1nc(N)c(N)c(N)n1.O=S(=O)(O)O,tox21_mmp,toxic
2-NITRO-4-THIOCYANATOANILINE,QUWHIBBGKKRYFW-UHFFFAOYSA-N,N#CSc1ccc(N)c([N+](=O)[O-])c1,tox21_mmp,toxic
PHLORETIN,VGEREEWJJVICBM-UHFFFAOYSA-N,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,tox21_mmp,toxic
"2-AMINO-4,6-DINITROPHENOL",QXYMVUZOGFVPGH-UHFFFAOYSA-N,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,tox21_mmp,toxic
DIPHENYL P-TOLYL PHOSPHATE,OJUZRFGUKHQNJX-UHFFFAOYSA-N,Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,tox21_mmp,toxic
"1,8,9-TRIHYDROXYANTHRACENE",YUTJCNNFTOIOGT-UHFFFAOYSA-N,Oc1cccc2cc3cccc(O)c3c(O)c12,tox21_mmp,toxic
"NAPHTHALENE-1,4-DIAMINE",OKBVMLGZPNDWJK-UHFFFAOYSA-N,Nc1ccc(N)c2ccccc12,tox21_mmp,toxic
2-HYDROXYANTHRAQUINONE,GCDBEYOJCZLKMC-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2cc(O)ccc21,tox21_mmp,toxic
4-AMINO-3-METHYLPHENOL,QGNGOGOOPUYKMC-UHFFFAOYSA-N,Cc1cc(O)ccc1N,tox21_mmp,toxic
