chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
LASALOCID SODIUM,RDHDUYAKDYQPEW-HWLWSTNVSA-M,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C.[Na+],tox21_mmp,toxic
SULFANITRAN,GWBPFRGXNGPPMF-UHFFFAOYSA-N,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,tox21_mmp,toxic
EXALAMIDE,CKSJXOVLXUMMFF-UHFFFAOYSA-N,CCCCCCOc1ccccc1C(N)=O,tox21_mmp,toxic
11121-32-7,GVEVTKSEPQUIJA-FCUPBDNZSA-N,CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2C)O3)cc1,tox21_mmp,toxic
CLOBETASOL PROPIONATE,CBGUOGMQLZIXBE-XGQKBEPLSA-N,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,tox21_mmp,toxic
TANNIC ACID,LRBQNJMCXXYXIU-PPKXGCFTSA-N,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,tox21_mmp,toxic
CARVEDILOL TARTRATE,WWXYYTOHUGNKSA-UHFFFAOYSA-N,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=C(O)C(O)C(O)C(=O)O,tox21_mmp,toxic
EZETIMIBE,OLNTVTPDXPETLC-XPWALMASSA-N,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,tox21_mmp,toxic
IRINOTECAN HYDROCHLORIDE,GURKHSYORGJETM-WAQYZQTGSA-N,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl,tox21_mmp,toxic
ALIZARIN,RGCKGOZRHPZPFP-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,tox21_mmp,toxic
CHLOROXINE,WDFKMLRRRCGAKS-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c2cccnc12,tox21_mmp,toxic
VINBLASTINE SULFATE,KDQAABAKXDWYSZ-PNYVAJAMSA-N,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,tox21_mmp,toxic
5-CHLORO-8-HYDROXYQUINOLINE,CTQMJYWDVABFRZ-UHFFFAOYSA-N,Oc1ccc(Cl)c2cccnc12,tox21_mmp,toxic
TRANS-NEROLIDOL,FQTLCLSUCSAZDY-SDNWHVSQSA-N,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,tox21_mmp,toxic
20427-84-3,BLXVTZPGEOGTGG-UHFFFAOYSA-N,CCCCCCCCCc1ccc(OCCOCCO)cc1,tox21_mmp,toxic
LUFENURON,PWPJGUXAGUPAHP-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,tox21_mmp,toxic
GRAMICIDIN S,IUAYMJGZBVDSGL-XNNAEKOYSA-N,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,tox21_mmp,toxic
DEXAMETHASONE VALERATE,SNHRLVCMMWUAJD-OMPPIWKSSA-N,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,tox21_mmp,toxic
EFAVIRENZ,XPOQHMRABVBWPR-ZDUSSCGKSA-N,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,tox21_mmp,toxic
CARUBICIN,XREUEWVEMYWFFA-CSKJXFQVSA-N,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,tox21_mmp,toxic
P-PHENYLENEDIAMINE,CBCKQZAAMUWICA-UHFFFAOYSA-N,Nc1ccc(N)cc1,tox21_mmp,toxic
WARFARIN POTASSIUM,WSHYKIAQCMIPTB-UHFFFAOYSA-M,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],tox21_mmp,toxic
TRICLOSAN,XEFQLINVKFYRCS-UHFFFAOYSA-N,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,tox21_mmp,toxic
OXYPHENISATIN ACETATE,PHPUXYRXPHEJDF-UHFFFAOYSA-N,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,tox21_mmp,toxic
DIGITOXIN,WDJUZGPOPHTGOT-XUDUSOBPSA-N,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,tox21_mmp,toxic
DESLANOSIDE,OBATZBGFDSVCJD-LALPQLPRSA-N,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,tox21_mmp,toxic
IMATINIB MESYLATE,YLMAHDNUQAMNNX-UHFFFAOYSA-N,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,tox21_mmp,toxic
TRIBROMSALAN,KVSKGMLNBAPGKH-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,tox21_mmp,toxic
SOFALCONE,GFWRVVCDTLRWPK-KPKJPENVSA-N,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1,tox21_mmp,toxic
ALLYLESTRENOL,ATXHVCQZZJYMCF-XUDSTZEESA-N,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,tox21_mmp,toxic
95-33-0,DEQZTKGFXNUBJL-UHFFFAOYSA-N,c1ccc2sc(SNC3CCCCC3)nc2c1,tox21_mmp,toxic
CYCLANDELATE,WZHCOOQXZCIUNC-UHFFFAOYSA-N,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,tox21_mmp,toxic
MELOXICAM,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,tox21_mmp,toxic
TOLTERODINE,OOGJQPCLVADCPB-HXUWFJFHSA-N,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,tox21_mmp,toxic
DEVAZEPIDE,NFHRQQKPEBFUJK-HSZRJFAPSA-N,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,tox21_mmp,toxic
RESISTOMYCIN,MJKDGCARCYPVQG-UHFFFAOYSA-N,Cc1cc(=O)c2c(O)c3c(O)cc(=O)c4c3c3c(cc(O)c1c23)C(C)(C)C=4O,tox21_mmp,toxic
TENIDAP,IZSFDUMVCVVWKW-UHFFFAOYSA-N,NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,tox21_mmp,toxic
DINALINE,QGMGHALXLXKCBD-UHFFFAOYSA-N,Nc1ccc(C(=O)Nc2ccccc2N)cc1,tox21_mmp,toxic
CLONIXIN,CLOMYZFHNHFSIQ-UHFFFAOYSA-N,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,tox21_mmp,toxic
FENTIAZAC,JIEKMACRVQTPRC-UHFFFAOYSA-N,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,tox21_mmp,toxic
DTXSID6046133,QOFQTBTZCJVITI-UHFFFAOYSA-N,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,tox21_mmp,toxic
BENZIODARONE,CZCHIEJNWPNBDE-UHFFFAOYSA-N,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,tox21_mmp,toxic
BENZOBARBITAL,QMOWPJIFTHVQMB-UHFFFAOYSA-N,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,tox21_mmp,toxic
"1-(2,4-DIMETHOXYPHENYL)-3-(4-METHOXYPHENYL)PROP-2-EN-1-ONE",HVAKUYCEWDPRCA-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(OC)cc2OC)cc1,tox21_mmp,toxic
TIBROFAN,ZLWLKVQCHZSSEL-UHFFFAOYSA-N,O=C(Nc1ccc(Br)cc1)c1cc(Br)c(Br)s1,tox21_mmp,toxic
ROLICYCLIDINE,FYOWWXMGDATDQY-UHFFFAOYSA-N,c1ccc(C2(N3CCCC3)CCCCC2)cc1,tox21_mmp,toxic
NORLETIMOL,LPSMMAHYAIVSQW-UHFFFAOYSA-N,Oc1ccccc1C=NCc1ccccc1,tox21_mmp,toxic
TIOXIDAZOLE,HLLICFJUWSZHRJ-UHFFFAOYSA-N,CCCOc1ccc2nc(NC(=O)OC)sc2c1,tox21_mmp,toxic
ETOCARLIDE,PRXHANOJNVGVGC-UHFFFAOYSA-N,CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1,tox21_mmp,toxic
DTXSID7023196,YFGQJKBUXPKSAW-XBBQASNWSA-N,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,tox21_mmp,toxic
BENMOXIN,BEWNZPMDJIGBED-UHFFFAOYSA-N,CC(NNC(=O)c1ccccc1)c1ccccc1,tox21_mmp,toxic
ETHOXAZENE,GAWOVNGQYQVFLI-UHFFFAOYSA-N,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1,tox21_mmp,toxic
DIPHACINONE,JYGLAHSAISAEAL-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,tox21_mmp,toxic
RAFOXANIDE,NEMNPWINWMHUMR-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,tox21_mmp,toxic
DIPHENAN,ZBJBRUSGEJORQL-UHFFFAOYSA-N,NC(=O)Oc1ccc(Cc2ccccc2)cc1,tox21_mmp,toxic
BROQUINALDOL,BNACJQWJZKPAPV-UHFFFAOYSA-N,Cc1ccc2c(Br)cc(Br)c(O)c2n1,tox21_mmp,toxic
OSALMID,LGCMKPRGGJRYGM-UHFFFAOYSA-N,O=C(Nc1ccc(O)cc1)c1ccccc1O,tox21_mmp,toxic
CHLORINDANOL,ATAJVFBUUIBIEO-UHFFFAOYSA-N,Oc1ccc(Cl)c2c1CCC2,tox21_mmp,toxic
ANILAMATE,BEECRKDUIIQEBI-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1,tox21_mmp,toxic
SULBENTINE,QFVAWNPSRQWSDU-UHFFFAOYSA-N,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,tox21_mmp,toxic
ETHACRIDINE LACTATE MONOHYDRATE,NYEPHMYJRNWPLA-UHFFFAOYSA-N,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1.O,tox21_mmp,toxic
TENONITROZOLE,ZLOXYEZYWCTXHU-UHFFFAOYSA-N,O=C(Nc1ncc([N+](=O)[O-])s1)c1cccs1,tox21_mmp,toxic
FRENTIZOLE,JHBWYQRKOUBPCA-UHFFFAOYSA-N,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,tox21_mmp,toxic
NITROXOLINE,RJIWZDNTCBHXAL-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)c2ncccc12,tox21_mmp,toxic
MECARBINATE,YTBNTDMBGXAOCG-UHFFFAOYSA-N,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,tox21_mmp,toxic
CALCIFEDIOL,JWUBBDSIWDLEOM-DTOXIADCSA-N,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,tox21_mmp,toxic
CALCITRIOL,GMRQFYUYWCNGIN-NKMMMXOESA-N,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,tox21_mmp,toxic
SECALCIFEROL,FCKJYANJHNLEEP-XRWYNYHCSA-N,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,tox21_mmp,toxic
CILNIDIPINE,KJEBULYHNRNJTE-DHZHZOJOSA-N,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,tox21_mmp,toxic
DANTROLENE NA,KSRLIXGNPXAZHD-UHFFFAOYSA-M,O=C1N=C([O-])CN1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1.[Na+],tox21_mmp,toxic
"(-)-(5S,8R)-LISURIDE",BKRGVLQUQGGVSM-KDOFPFPSSA-N,CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,tox21_mmp,toxic
INDIGO,QQILFGKZUJYXGS-UHFFFAOYSA-N,O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,tox21_mmp,toxic
TACROLIMUS,QJJXYPPXXYFBGM-LFZNUXCKSA-N,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,tox21_mmp,toxic
SCHEMBL98726,VWUDFIOZFAFOMW-QUOOOCNJSA-N,CO[C@@H]1[C@H](O)C[C@@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]6C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O6)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@@H]2OC(=O)O)O[C@@H]1C,tox21_mmp,toxic
EDARAVONE,QELUYTUMUWHWMC-UHFFFAOYSA-N,CC1=NN(c2ccccc2)C(=O)C1,tox21_mmp,toxic
TRICLOCARBAN,ICUTUKXCWQYESQ-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,tox21_mmp,toxic
4-TERT-OCTYLPHENOL,ISAVYTVYFVQUDY-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)c1ccc(O)cc1,tox21_mmp,toxic
OCTRIZOLE,IYAZLDLPUNDVAG-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,tox21_mmp,toxic
CETRIMONIUM BROMIDE,LZZYPRNAOMGNLH-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],tox21_mmp,toxic
TROGLITAZONE,GXPHKUHSUJUWKP-UHFFFAOYSA-N,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,tox21_mmp,toxic
CIGLITAZONE,YZFWTZACSRHJQD-UHFFFAOYSA-N,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,tox21_mmp,toxic
CYCLOVALONE,DHKKONBXGAAFTB-UHFFFAOYSA-N,COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,tox21_mmp,toxic
DIPYRITHIONE,ZHDBTKPXEJDTTQ-UHFFFAOYSA-N,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],tox21_mmp,toxic
AMBAZONE,ANZIOUQAFBXNHU-UHFFFAOYSA-N,NC(=S)N=Nc1ccc(NN=C(N)N)cc1,tox21_mmp,toxic
METHISAZONE,TTZUCVNWOZLIGL-UHFFFAOYSA-N,Cn1c(O)c(N=NC(N)=S)c2ccccc21,tox21_mmp,toxic
4-HYDROXYBENZENESULFONIC ACID,FEPBITJSIHRMRT-UHFFFAOYSA-N,O=S(=O)(O)c1ccc(O)cc1,tox21_mmp,toxic
"ERYTHRO-BETA,3-DIHYDROXY-DL-TYROSINE",QXWYKJLNLSIPIN-YUMQZZPRSA-N,N[C@H](C(=O)O)[C@@H](O)c1ccc(O)c(O)c1,tox21_mmp,toxic
ZAFIRLUKAST,YEEZWCHGZNKEEK-UHFFFAOYSA-N,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,tox21_mmp,toxic
MONTELUKAST SODIUM,LBFBRXGCXUHRJY-HKHDRNBDSA-M,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],tox21_mmp,toxic
RIMONABANT,JZCPYUJPEARBJL-UHFFFAOYSA-N,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,tox21_mmp,toxic
LOPINAVIR,KJHKTHWMRKYKJE-SUGCFTRWSA-N,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,tox21_mmp,toxic
MALOTILATE,YPIQVCUJEKAZCP-UHFFFAOYSA-N,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,tox21_mmp,toxic
94061-80-0,ZGGHKIMDNBDHJB-NRFPMOEYSA-M,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],tox21_mmp,toxic
TRICLABENDAZOLE,NQPDXQQQCQDHHW-UHFFFAOYSA-N,CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,tox21_mmp,toxic
NISOLDIPINE,VKQFCGNPDRICFG-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],tox21_mmp,toxic
VALRUBICIN,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,tox21_mmp,toxic
BASIC VIOLET 14,AXDJCCTWPBKUKL-UHFFFAOYSA-N,CC1=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=CC1=N.Cl,tox21_mmp,toxic
DEMECOLCINE,NNJPGOLRFBJNIW-HNNXBMFYSA-N,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,tox21_mmp,toxic
DIPHENYLCYCLOPROPENONE,HCIBTBXNLVOFER-UHFFFAOYSA-N,O=c1c(-c2ccccc2)c1-c1ccccc1,tox21_mmp,toxic
124-03-8,VUFOSBDICLTFMS-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],tox21_mmp,toxic
1119-97-7,CXRFDZFCGOPDTD-UHFFFAOYSA-M,CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],tox21_mmp,toxic
ETHYNODIOL DIACETATE,ONKUMRGIYFNPJW-KIEAKMPYSA-N,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,tox21_mmp,toxic
DIHYDROTACHYSTEROL,ILYCWAKSDCYMBB-OPCMSESCSA-N,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C,tox21_mmp,toxic
FLUAZURON,YOWNVPAUWYHLQX-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,tox21_mmp,toxic
587-90-6,JEZZOKXIXNSKQD-UHFFFAOYSA-N,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,tox21_mmp,toxic
1811-28-5,YADYXCVYLIKQJX-UHFFFAOYSA-N,Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,tox21_mmp,toxic
CARBOCYANINES,QWYZFXLSWMXLDM-UHFFFAOYSA-M,CCN1/C(=C\C=C\c2ccc3ccccc3[n+]2CC)C=Cc2ccccc21.[I-],tox21_mmp,toxic
DTXSID7046592,YGNSQKCULHSJDC-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1,tox21_mmp,toxic
CLOSANTEL,JMPFSEBWVLAJKM-UHFFFAOYSA-N,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,tox21_mmp,toxic
147228-81-7,YLPZVNXGKBIJBW-UHFFFAOYSA-M,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O.O.[Cl-],tox21_mmp,toxic
RIFAPENTINE,WDZCUPBHRAEYDL-GZAUEHORSA-N,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,tox21_mmp,toxic
TAMSULOSIN HYDROCHLORIDE,ZZIZZTHXZRDOFM-XFULWGLBSA-N,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,tox21_mmp,toxic
DESOGESTREL,RPLCPCMSCLEKRS-BPIQYHPVSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,tox21_mmp,toxic
HALOBETASOL PROPIONATE,BDSYKGHYMJNPAB-LICBFIPMSA-N,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,tox21_mmp,toxic
PIRENOXINE SODIUM,HDQXPMXHXZNPKE-UHFFFAOYSA-M,O=C([O-])c1cc(=O)c2c3nc4ccccc4oc-3cc(=O)c2[nH]1.[Na+],tox21_mmp,toxic
CALCIPOTRIOL,LWQQLNNNIPYSNX-UROSTWAQSA-N,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,tox21_mmp,toxic
CANDESARTAN,HTQMVQVXFRQIKW-UHFFFAOYSA-N,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,tox21_mmp,toxic
ACLARUBICIN HYDROCHLORIDE,KUSMIBXCRZTVML-PCCPLWKKSA-N,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC.Cl,tox21_mmp,toxic
CICLESONIDE,LUKZNWIVRBCLON-GXOBDPJESA-N,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,tox21_mmp,toxic
SORAFENIB TOSYLATE,IVDHYUQIDRJSTI-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,tox21_mmp,toxic
LERCANIDIPINE HYDROCHLORIDE,WMFYOYKPJLRMJI-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,tox21_mmp,toxic
MANIDIPINE DIHYDROCHLORIDE,JINNGBXKBDUGQT-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,tox21_mmp,toxic
52080-58-7,AMPCGOAFZFKBGH-UHFFFAOYSA-N,CN=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1,tox21_mmp,toxic
