chemical name,InChIKey,standardised_smiles,source,mitochondrial toxic
SPIRAPRIL HYDROCHLORIDE,CLDOLNORSLLQDI-OOAIBONUSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,chembl_mito_safe_drugs,non-toxic
TERBINAFINE HYDROCHLORIDE,BWMISRWJRUSYEX-SZKNIZGXSA-N,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl,chembl_mito_safe_drugs,non-toxic
DIATRIZOATE MEGLUMINE,MIKKOBKEXMRYFQ-WZTVWXICSA-N,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,chembl_mito_safe_drugs,non-toxic
METHYLERGONOVINE MALEATE,NOFOWWRHEPHDCY-DAUURJMHSA-N,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
HOMATROPINE METHYLBROMIDE,FUFVKLQESJNNAN-ZZJGABIISA-M,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],chembl_mito_safe_drugs,non-toxic
PENICILLIN V POTASSIUM,HCTVWSOKIJULET-LQDWTQKMSA-M,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],chembl_mito_safe_drugs,non-toxic
DYDROGESTERONE,JGMOKGBVKVMRFX-HQZYFCCVSA-N,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,chembl_mito_safe_drugs,non-toxic
METYROSINE,NHTGHBARYWONDQ-JTQLQIEISA-N,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,chembl_mito_safe_drugs,non-toxic
PHENYL AMINOSALICYLATE,DNVVZWSVACQWJE-UHFFFAOYSA-N,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,chembl_mito_safe_drugs,non-toxic
TIMOLOL MALEATE,WLRMANUAADYWEA-NWASOUNVSA-N,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
FLAVOXATE HYDROCHLORIDE,XOEVKNFZUQEERE-UHFFFAOYSA-N,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,chembl_mito_safe_drugs,non-toxic
WARFARIN SODIUM,KYITYFHKDODNCQ-UHFFFAOYSA-M,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],chembl_mito_safe_drugs,non-toxic
DIPHEMANIL METHYLSULFATE,BREMLQBSKCSNNH-UHFFFAOYSA-M,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,chembl_mito_safe_drugs,non-toxic
MINOCYCLINE HYDROCHLORIDE,WTJXVDPDEQKTCV-VQAITOIOSA-N,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,chembl_mito_safe_drugs,non-toxic
ALOSETRON HYDROCHLORIDE,FNYQZOVOVDSGJH-UHFFFAOYSA-N,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O.Cl,chembl_mito_safe_drugs,non-toxic
TRIMETHOBENZAMIDE HYDROCHLORIDE,WIIZEEPFHXAUND-UHFFFAOYSA-N,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,chembl_mito_safe_drugs,non-toxic
OXYPHENCYCLIMINE HYDROCHLORIDE,WXAYTPABEADAAB-UHFFFAOYSA-N,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,chembl_mito_safe_drugs,non-toxic
PROTOKYLOL HYDROCHLORIDE,LOVXREQUMZKFCM-UHFFFAOYSA-N,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1.Cl,chembl_mito_safe_drugs,non-toxic
PHENELZINE SULFATE,RXBKMJIPNDOHFR-UHFFFAOYSA-N,NNCCc1ccccc1.O=S(=O)(O)O,chembl_mito_safe_drugs,non-toxic
HALOFANTRINE HYDROCHLORIDE,WANGFTDWOFGECH-UHFFFAOYSA-N,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl,chembl_mito_safe_drugs,non-toxic
SECOBARBITAL SODIUM,AXXJTNXVUHVOJW-UHFFFAOYSA-M,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],chembl_mito_safe_drugs,non-toxic
SELEGILINE HYDROCHLORIDE,IYETZZCWLLUHIJ-UTONKHPSSA-N,C#CCN(C)[C@H](C)Cc1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
OXYPHENONIUM BROMIDE,UKLQXHUGTKWPSR-UHFFFAOYSA-M,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],chembl_mito_safe_drugs,non-toxic
TRILOSTANE,KVJXBPDAXMEYOA-CXANFOAXSA-N,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,chembl_mito_safe_drugs,non-toxic
SULFISOXAZOLE ACETYL,JFNWFXVFBDDWCX-UHFFFAOYSA-N,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,chembl_mito_safe_drugs,non-toxic
PHENTERMINE HYDROCHLORIDE,NCAIGTHBQTXTLR-UHFFFAOYSA-N,CC(C)(N)Cc1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
TAMSULOSIN HYDROCHLORIDE,ZZIZZTHXZRDOFM-XFULWGLBSA-N,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,chembl_mito_safe_drugs,non-toxic
MEBUTAMATE,LEROTMJVBFSIMP-UHFFFAOYSA-N,CCC(C)C(C)(COC(N)=O)COC(N)=O,chembl_mito_safe_drugs,non-toxic
DEXCHLORPHENIRAMINE MALEATE,DBAKFASWICGISY-DASCVMRKSA-N,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
RABEPRAZOLE SODIUM,KRCQSTCYZUOBHN-UHFFFAOYSA-N,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C.[Na+],chembl_mito_safe_drugs,non-toxic
NORGESTIMATE,KIQQMECNKUGGKA-NMYWJIRASA-N,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,chembl_mito_safe_drugs,non-toxic
DARIFENACIN HYDROBROMIDE,UQAVIASOPREUIT-VQIWEWKSSA-N,Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,chembl_mito_safe_drugs,non-toxic
METOCLOPRAMIDE HYDROCHLORIDE,KJBLQGHJOCAOJP-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,chembl_mito_safe_drugs,non-toxic
TRIMIPRAMINE MALEATE,YDGHCKHAXOUQOS-BTJKTKAUSA-N,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
CLIDINIUM BROMIDE,GKEGFOKQMZHVOW-UHFFFAOYSA-M,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],chembl_mito_safe_drugs,non-toxic
METHAMPHETAMINE HYDROCHLORIDE,TWXDDNPPQUTEOV-FVGYRXGTSA-N,CN[C@@H](C)Cc1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
METHDILAZINE,HTMIBDQKFHUPSX-UHFFFAOYSA-N,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,chembl_mito_safe_drugs,non-toxic
BROMPHENIRAMINE MALEATE,SRGKFVAASLQVBO-BTJKTKAUSA-N,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
AMITRIPTYLINE HYDROCHLORIDE,KFYRPLNVJVHZGT-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
BACAMPICILLIN HYDROCHLORIDE,IWVTXAGTHUECPN-ANBBSHPLSA-N,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C.Cl,chembl_mito_safe_drugs,non-toxic
BROMODIPHENHYDRAMINE HYDROCHLORIDE,ZQDJSWUEGOYDGT-UHFFFAOYSA-N,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1.Cl,chembl_mito_safe_drugs,non-toxic
DUTASTERIDE,JWJOTENAMICLJG-QWBYCMEYSA-N,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,chembl_mito_safe_drugs,non-toxic
ETHOPROPAZINE HYDROCHLORIDE,VXPCQISYVPFYRK-UHFFFAOYSA-N,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
CHLOPHEDIANOL HYDROCHLORIDE,XYGSFNHCFFAJPO-UHFFFAOYSA-N,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.Cl,chembl_mito_safe_drugs,non-toxic
CARBINOXAMINE MALEATE,GVNWHCVWDRNXAZ-BTJKTKAUSA-N,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
BUTABARBITAL SODIUM,QORQZMBCPRBCAB-UHFFFAOYSA-M,CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],chembl_mito_safe_drugs,non-toxic
AMLODIPINE MALEATE,TZNOWAJJWCGILX-BTJKTKAUSA-N,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
EPROSARTAN MESYLATE,DJSLTDBPKHORNY-XMMWENQYSA-N,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
METHANTHELINE BROMIDE,PQMWYJDJHJQZDE-UHFFFAOYSA-M,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-],chembl_mito_safe_drugs,non-toxic
CARBENICILLIN INDANYL SODIUM,QFWPXOXWAUAYAB-XZVIDJSISA-M,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],chembl_mito_safe_drugs,non-toxic
CARTEOLOL HYDROCHLORIDE,FYBXRCFPOTXTJF-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,chembl_mito_safe_drugs,non-toxic
ELETRIPTAN HYDROBROMIDE,UTINOWOSWSPFLJ-FSRHSHDFSA-N,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,chembl_mito_safe_drugs,non-toxic
PYRILAMINE MALEATE,JXYWFNAQESKDNC-BTJKTKAUSA-N,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O,chembl_mito_safe_drugs,non-toxic
FLUDROCORTISONE ACETATE,SYWHXTATXSMDSB-GSLJADNHSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,chembl_mito_safe_drugs,non-toxic
QUINAPRIL HYDROCHLORIDE,IBBLRJGOOANPTQ-JKVLGAQCSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,chembl_mito_safe_drugs,non-toxic
OLSALAZINE SODIUM,ZJEFYLVGGFISGT-UHFFFAOYSA-L,O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],chembl_mito_safe_drugs,non-toxic
PREDNISOLONE SODIUM PHOSPHATE,VJZLQIPZNBPASX-OJJGEMKLSA-L,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],chembl_mito_safe_drugs,non-toxic
CEFPODOXIME PROXETIL,LTINZAODLRIQIX-FBXRGJNPSA-N,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,chembl_mito_safe_drugs,non-toxic
CEFACLOR,WKJGTOYAEQDNIA-IOOZKYRYSA-N,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,chembl_mito_safe_drugs,non-toxic
PHENAZOPYRIDINE HYDROCHLORIDE,QQBPIHBUCMDKFG-UHFFFAOYSA-N,Cl.Nc1ccc(/N=N/c2ccccc2)c(N)n1,chembl_mito_safe_drugs,non-toxic
ORPHENADRINE HYDROCHLORIDE,UQZKYYIKWZOKKD-UHFFFAOYSA-N,Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
GLYCOPYRROLATE,VPNYRYCIDCJBOM-UHFFFAOYSA-M,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],chembl_mito_safe_drugs,non-toxic
RIZATRIPTAN BENZOATE,JPRXYLQNJJVCMZ-UHFFFAOYSA-N,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,chembl_mito_safe_drugs,non-toxic
BIPERIDEN HYDROCHLORIDE,RDNLAULGBSQZMP-UHFFFAOYSA-N,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,chembl_mito_safe_drugs,non-toxic
BENZTHIAZIDE,NDTSRXAMMQDVSW-UHFFFAOYSA-N,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,chembl_mito_safe_drugs,non-toxic
ETIDRONATE DISODIUM,GWBBVOVXJZATQQ-UHFFFAOYSA-L,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],chembl_mito_safe_drugs,non-toxic
ANILERIDINE HYDROCHLORIDE,UDUQHZSAAWGSPJ-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.Cl,chembl_mito_safe_drugs,non-toxic
CIMETIDINE HYDROCHLORIDE,QJHCNBWLPSXHBL-UHFFFAOYSA-N,CN/C(=N\CCSCc1nc[nH]c1C)NC#N.Cl,chembl_mito_safe_drugs,non-toxic
MESORIDAZINE BESYLATE,CRJHBCPQHRVYBS-UHFFFAOYSA-N,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21.O=S(=O)(O)c1ccccc1,chembl_mito_safe_drugs,non-toxic
SULFACYTINE,SIBQAECNSSQUOD-UHFFFAOYSA-N,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,chembl_mito_safe_drugs,non-toxic
PROGUANIL HYDROCHLORIDE,SARMGXPVOFNNNG-UHFFFAOYSA-N,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,chembl_mito_safe_drugs,non-toxic
LOXAPINE HYDROCHLORIDE,JSXBVMKACNEMKY-UHFFFAOYSA-N,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.Cl,chembl_mito_safe_drugs,non-toxic
PROPAFENONE HYDROCHLORIDE,XWIHRGFIPXWGEF-UHFFFAOYSA-N,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
VENLAFAXINE HYDROCHLORIDE,QYRYFNHXARDNFZ-UHFFFAOYSA-N,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,chembl_mito_safe_drugs,non-toxic
TETRACYCLINE PHOSPHATE COMPLEX,PHXCSXYIPNHJHP-FMZCEJRJSA-N,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.O=P(O)(O)O,chembl_mito_safe_drugs,non-toxic
SUCCIMER,ACTRVOBWPAIOHC-XIXRPRMCSA-N,O=C(O)[C@@H](S)[C@@H](S)C(=O)O,chembl_mito_safe_drugs,non-toxic
TRIMETHOPRIM HYDROCHLORIDE,YLCCEQZHUHUYPA-UHFFFAOYSA-N,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,chembl_mito_safe_drugs,non-toxic
FLUOXETINE HYDROCHLORIDE,GIYXAJPCNFJEHY-UHFFFAOYSA-N,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,chembl_mito_safe_drugs,non-toxic
DIPHENHYDRAMINE CITRATE,SPCKHVPPRJWQRZ-UHFFFAOYSA-N,CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,chembl_mito_safe_drugs,non-toxic
CODEINE PHOSPHATE,JPGKFBXFEQWCAI-CCLYOLAMSA-N,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O=P(O)(O)O,chembl_mito_safe_drugs,non-toxic
TRIFLUPROMAZINE HYDROCHLORIDE,FTNWXGFYRHWUKG-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,chembl_mito_safe_drugs,non-toxic
METHENAMINE HIPPURATE,ROAIXOJGRFKICW-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1,chembl_mito_safe_drugs,non-toxic
VALACYCLOVIR HYDROCHLORIDE,ZCDDBUOENGJMLV-QRPNPIFTSA-N,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21.Cl,chembl_mito_safe_drugs,non-toxic
HETACILLIN,DXVUYOAEDJXBPY-NFFDBFGFSA-N,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,chembl_mito_safe_drugs,non-toxic
METHOCARBAMOL,GNXFOGHNGIVQEH-UHFFFAOYSA-N,COc1ccccc1OCC(O)COC(N)=O,chembl_mito_safe_drugs,non-toxic
LIOTHYRONINE SODIUM,SBXXSUDPJJJJLC-YDALLXLXSA-M,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],chembl_mito_safe_drugs,non-toxic
HETACILLIN POTASSIUM,QRSPJBLLJXVPDD-XFAPPKAWSA-M,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+],chembl_mito_safe_drugs,non-toxic
DARUNAVIR ETHANOLATE,QWSHKNICRJHQCY-VBTXLZOXSA-N,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1.CCO,chembl_mito_safe_drugs,non-toxic
LUBIPROSTONE,WGFOBBZOWHGYQH-MXHNKVEKSA-N,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,chembl_mito_safe_drugs,non-toxic
MEGESTROL ACETATE,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,chembl_mito_safe_drugs,non-toxic
RASAGILINE MESYLATE,JDBJJCWRXSVHOQ-UTONKHPSSA-N,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
NORETHINDRONE ACETATE,IMONTRJLAWHYGT-ZCPXKWAGSA-N,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,chembl_mito_safe_drugs,non-toxic
MEPREDNISONE,PIDANAQULIKBQS-RNUIGHNZSA-N,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,chembl_mito_safe_drugs,non-toxic
NALTREXONE HYDROCHLORIDE,RHBRMCOKKKZVRY-ITLPAZOVSA-N,Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,chembl_mito_safe_drugs,non-toxic
SUMATRIPTAN SUCCINATE,PORMUFZNYQJOEI-UHFFFAOYSA-N,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic
MESTRANOL,IMSSROKUHAOUJS-MJCUULBUSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,chembl_mito_safe_drugs,non-toxic
PROCHLORPERAZINE EDISYLATE,SWOUGRBFXFILIB-UHFFFAOYSA-N,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O,chembl_mito_safe_drugs,non-toxic
LOXAPINE SUCCINATE,YQZBAXDVDZTKEQ-UHFFFAOYSA-N,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic
NORTRIPTYLINE HYDROCHLORIDE,SHAYBENGXDALFF-UHFFFAOYSA-N,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,chembl_mito_safe_drugs,non-toxic
QUINESTROL,PWZUUYSISTUNDW-VAFBSOEGSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,chembl_mito_safe_drugs,non-toxic
CARVEDILOL PHOSPHATE,XCPXNPBILMXKNX-UHFFFAOYSA-N,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O,chembl_mito_safe_drugs,non-toxic
ISOCARBOXAZID,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,Cc1cc(C(=O)NNCc2ccccc2)no1,chembl_mito_safe_drugs,non-toxic
SITAGLIPTIN PHOSPHATE,GQPYTJVDPQTBQC-KLQYNRQASA-N,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O,chembl_mito_safe_drugs,non-toxic
LISDEXAMFETAMINE DIMESYLATE,CETWSOHVEGTIBR-FORAGAHYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,chembl_mito_safe_drugs,non-toxic
LEVOCETIRIZINE DIHYDROCHLORIDE,PGLIUCLTXOYQMV-GHVWMZMZSA-N,Cl.Cl.O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,chembl_mito_safe_drugs,non-toxic
ARMODAFINIL,YFGHCGITMMYXAQ-LJQANCHMSA-N,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,chembl_mito_safe_drugs,non-toxic
DESVENLAFAXINE SUCCINATE,ORUUBRMVQCKYHB-UHFFFAOYSA-N,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,chembl_mito_safe_drugs,non-toxic
DRONEDARONE HYDROCHLORIDE,DWKVCQXJYURSIQ-UHFFFAOYSA-N,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl,chembl_mito_safe_drugs,non-toxic
NEBIVOLOL HYDROCHLORIDE,JWEXHQAEWHKGCW-UHFFFAOYSA-N,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,chembl_mito_safe_drugs,non-toxic
BUPROPION HYDROBROMIDE,WSTCENNATOVXKQ-UHFFFAOYSA-N,Br.CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,chembl_mito_safe_drugs,non-toxic
SAXAGLIPTIN HYDROCHLORIDE,TUAZNHHHYVBVBR-NHKADLRUSA-N,Cl.N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,chembl_mito_safe_drugs,non-toxic
CHOLINE FENOFIBRATE,JWAZHODZSADEHB-UHFFFAOYSA-M,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].C[N+](C)(C)CCO,chembl_mito_safe_drugs,non-toxic
RUFINAMIDE,POGQSBRIGCQNEG-UHFFFAOYSA-N,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,chembl_mito_safe_drugs,non-toxic
FESOTERODINE FUMARATE,MWHXMIASLKXGBU-RNCYCKTQSA-N,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O,chembl_mito_safe_drugs,non-toxic
METHYLNALTREXONE BROMIDE,IFGIYSGOEZJNBE-KNLJMPJLSA-N,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.[Br-],chembl_mito_safe_drugs,non-toxic
PRASUGREL HYDROCHLORIDE,JALHGCPDPSNJNY-UHFFFAOYSA-N,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl,chembl_mito_safe_drugs,non-toxic
SAPROPTERIN DIHYDROCHLORIDE,RKSUYBCOVNCALL-NTVURLEBSA-N,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1.Cl.Cl,chembl_mito_safe_drugs,non-toxic
TAPENTADOL HYDROCHLORIDE,ZELFLGGRLLOERW-YECZQDJWSA-N,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C.Cl,chembl_mito_safe_drugs,non-toxic
DEXLANSOPRAZOLE,MJIHNNLFOKEZEW-RUZDIDTESA-N,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,chembl_mito_safe_drugs,non-toxic
DIENOGEST,AZFLJNIPTRTECV-FUMNGEBKSA-N,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,chembl_mito_safe_drugs,non-toxic
